date,warehouse_id,shift_id,month,weekday,base_volume,monthly_multiplier,weekday_multiplier,shift_share,expected_volume,volume,shipments,base_workers,shift_worker_multiplier,workers,labor_hours,Productivity,base_productivity,shift_productivity_multiplier,expected_productivity,capacity,productivity,utilization,utilization_perct,backlog,units_procced,utilization_factor,error_rate,errors,errors_percet,backlog_factor,on_time_rate,on_time_ships,late_shipments,on_time_ships_percet
2025-01-07,WH04,S3,1,1,3800,0.85,1.0,0.25,808,898,7184,23,0.75,17,136,6.602941176470588,82,0.85,69.7,9479,52.82,0.7578858529380736,75.79,0,7184,1.0,0.00621573783212204,45,0.63,1.0,0.9645348612814647,6929,255,96.45
2025-01-07,WH05,S1,1,1,3000,0.85,1.0,0.4,1020,997,7976,18,1.0,18,144,6.923611111111111,70,1.05,73.5,10584,55.39,0.7535903250188964,75.36,0,7976,1.0,0.008104585330406469,65,0.81,1.0,0.9650715150895042,7697,279,96.51
2025-01-07,WH05,S2,1,1,3000,0.85,1.0,0.35,892,950,7600,18,0.95,17,136,6.985294117647059,70,1.0,70.0,9520,55.88,0.7983193277310925,79.83,0,7600,1.0,0.006028437445025682,46,0.61,1.0,0.9678721369895603,7356,244,96.79
2025-01-07,WH05,S3,1,1,3000,0.85,1.0,0.25,638,661,5288,18,0.75,14,112,5.901785714285714,70,0.85,59.5,6664,47.21,0.7935174069627852,79.35,0,5288,1.0,0.008253542990949811,44,0.83,1.0,0.9753277368473342,5158,130,97.53
2025-01-08,WH01,S1,1,2,4200,0.85,1.0,0.4,1428,1302,10416,25,1.0,25,200,6.51,85,1.05,89.25,17850,52.08,0.5835294117647059,58.35,0,10416,1.0,0.007636784378394044,80,0.77,1.0,0.979675834851676,10204,212,97.97
2025-01-08,WH01,S2,1,2,4200,0.85,1.0,0.35,1250,1067,8536,25,0.95,24,192,5.557291666666667,85,1.0,85.0,16320,44.46,0.5230392156862745,52.3,0,8536,1.0,0.0067815441832759955,58,0.68,1.0,0.9626516446123176,8217,319,96.27
2025-01-08,WH01,S3,1,2,4200,0.85,1.0,0.25,892,908,7264,25,0.75,19,152,5.973684210526316,85,0.85,72.25,10982,47.79,0.6614460025496267,66.14,0,14528,1.0,0.006257302693256256,45,0.62,1.0,0.9725520435274199,7065,199,97.26
2025-01-08,WH02,S1,1,2,5000,0.85,1.0,0.4,1700,1408,11264,30,1.0,30,240,5.866666666666666,90,1.05,94.5,22680,46.93,0.4966490299823633,49.66,0,11264,1.0,0.007213296010977891,81,0.72,1.0,0.9666217017126721,10888,376,96.66
2025-01-08,WH02,S2,1,2,5000,0.85,1.0,0.35,1488,1571,12568,30,0.95,28,224,7.013392857142857,90,1.0,90.0,20160,56.11,0.6234126984126984,62.34,0,12568,1.0,0.00829378066531665,104,0.83,1.0,0.9568922540302676,12026,542,95.69
2025-01-08,WH02,S3,1,2,5000,0.85,1.0,0.25,1062,1145,9160,30,0.75,22,176,6.505681818181818,90,0.85,76.5,13464,52.05,0.6803327391562686,68.03,0,9160,1.0,0.007769999339951588,71,0.78,1.0,0.9630872143778466,8822,338,96.31
2025-01-08,WH03,S1,1,2,3500,0.85,1.0,0.4,1190,1234,9872,20,1.0,20,160,7.7125,75,1.05,78.75,12600,61.7,0.7834920634920635,78.35,0,19744,1.0,0.00642529774759706,63,0.64,1.0,0.9676630100851485,9553,319,96.77
2025-01-08,WH03,S2,1,2,3500,0.85,1.0,0.35,1041,1005,8040,20,0.95,19,152,6.6118421052631575,75,1.0,75.0,11400,52.89,0.7052631578947368,70.53,0,8040,1.0,0.0067440652386042965,54,0.67,1.0,0.9624746940218437,7738,302,96.25
2025-01-08,WH03,S3,1,2,3500,0.85,1.0,0.25,744,783,6264,20,0.75,15,120,6.525,75,0.85,63.75,7650,52.2,0.8188235294117647,81.88,0,6264,1.0,0.006061194457126164,38,0.61,1.0,0.9560958606226455,5989,275,95.61
2025-01-08,WH04,S1,1,2,3800,0.85,1.0,0.4,1292,1301,10408,23,1.0,23,184,7.070652173913044,82,1.05,86.10000000000001,15842,56.57,0.6569877540714556,65.7,0,10408,1.0,0.00961166516604845,100,0.96,1.0,0.9515588921490072,9904,504,95.16
2025-01-08,WH04,S2,1,2,3800,0.85,1.0,0.35,1130,1039,8312,23,0.95,22,176,5.903409090909091,82,1.0,82.0,14432,47.23,0.5759423503325942,57.59,0,8312,1.0,0.007125049634774208,59,0.71,1.0,0.9507711292879942,7903,409,95.08
2025-01-08,WH04,S3,1,2,3800,0.85,1.0,0.25,808,722,5776,23,0.75,17,136,5.3088235294117645,82,0.85,69.7,9479,42.47,0.6093469775292752,60.93,0,5776,1.0,0.005669498250066686,33,0.57,1.0,0.9632508693504133,5564,212,96.33
2025-01-08,WH05,S1,1,2,3000,0.85,1.0,0.4,1020,1077,8616,18,1.0,18,144,7.479166666666667,70,1.05,73.5,10584,59.83,0.8140589569160998,81.41,0,8616,1.0,0.007969028159896516,69,0.8,1.0,0.963729103338547,8303,313,96.37
2025-01-08,WH05,S2,1,2,3000,0.85,1.0,0.35,892,861,6888,18,0.95,17,136,6.330882352941177,70,1.0,70.0,9520,50.65,0.7235294117647059,72.35,0,6888,1.0,0.00829778349666379,57,0.83,1.0,0.969096917389984,6675,213,96.91
2025-01-08,WH05,S3,1,2,3000,0.85,1.0,0.25,638,578,4624,18,0.75,14,112,5.160714285714286,70,0.85,59.5,6664,41.29,0.6938775510204082,69.39,0,4624,1.0,0.006741915543058719,31,0.67,1.0,0.9588305632658536,4434,190,95.88
2025-01-09,WH01,S1,1,3,4200,0.85,1.05,0.4,1499,1397,11176,25,1.0,25,200,6.985,85,1.05,89.25,17850,55.88,0.6261064425770309,62.61,0,33528,1.0,0.0053753951920954696,60,0.54,1.0,0.980940800171015,10963,213,98.09
2025-01-09,WH01,S2,1,3,4200,0.85,1.05,0.35,1312,1413,11304,25,0.95,24,192,7.359375,85,1.0,85.0,16320,58.88,0.6926470588235294,69.26,0,11304,1.0,0.006474217303159367,73,0.65,1.0,0.9605101833616532,10858,446,96.05
2025-01-09,WH01,S3,1,3,4200,0.85,1.05,0.25,937,1076,8608,25,0.75,19,152,7.078947368421052,85,0.85,72.25,10982,56.63,0.7838280823165179,78.38,0,8608,1.0,0.00911686904605279,78,0.91,1.0,0.9630058052058054,8290,318,96.3
2025-01-09,WH02,S1,1,3,5000,0.85,1.05,0.4,1785,2005,16040,30,1.0,30,240,8.354166666666666,90,1.05,94.5,22680,66.83,0.7072310405643739,70.72,0,32080,1.0,0.009871542834889514,158,0.99,1.0,0.9577247745626766,15362,678,95.77
2025-01-09,WH02,S2,1,3,5000,0.85,1.05,0.35,1562,1698,13584,30,0.95,28,224,7.580357142857143,90,1.0,90.0,20160,60.64,0.6738095238095239,67.38,0,13584,1.0,0.008740974879211782,119,0.88,1.0,0.9644128904650238,13101,483,96.44
2025-01-09,WH02,S3,1,3,5000,0.85,1.05,0.25,1116,1211,9688,30,0.75,22,176,6.880681818181818,90,0.85,76.5,13464,55.05,0.7195484254307783,71.95,0,9688,1.0,0.00871939657303595,84,0.87,1.0,0.9480740578742046,9185,503,94.81
2025-01-09,WH03,S1,1,3,3500,0.85,1.05,0.4,1250,1397,11176,20,1.0,20,160,8.73125,75,1.05,78.75,12600,69.85,0.886984126984127,88.7,0,11176,1.4,0.011713504951763092,131,1.17,1.0,0.9594801140811552,10723,453,95.95
2025-01-09,WH03,S2,1,3,3500,0.85,1.05,0.35,1093,1161,9288,20,0.95,19,152,7.6381578947368425,75,1.0,75.0,11400,61.11,0.8147368421052632,81.47,0,18576,1.0,0.009012947495430803,84,0.9,1.0,0.9479890818943565,8805,483,94.8
2025-01-09,WH03,S3,1,3,3500,0.85,1.05,0.25,781,752,6016,20,0.75,15,120,6.266666666666667,75,0.85,63.75,7650,50.13,0.78640522875817,78.64,0,12032,1.0,0.005109692969947382,31,0.52,1.0,0.969221053944558,5831,185,96.92
2025-01-09,WH04,S1,1,3,3800,0.85,1.05,0.4,1357,1205,9640,23,1.0,23,184,6.548913043478261,82,1.05,86.10000000000001,15842,52.39,0.6085090266380507,60.85,0,28920,1.0,0.005720219129395607,55,0.57,1.0,0.9589887028164554,9245,395,95.9
2025-01-09,WH04,S2,1,3,3800,0.85,1.05,0.35,1187,1185,9480,23,0.95,22,176,6.732954545454546,82,1.0,82.0,14432,53.86,0.6568736141906873,65.69,0,18960,1.0,0.007500496547616729,71,0.75,1.0,0.9712677279832376,9208,272,97.13
2025-01-09,WH04,S3,1,3,3800,0.85,1.05,0.25,848,835,6680,23,0.75,17,136,6.139705882352941,82,0.85,69.7,9479,49.12,0.7047156873087879,70.47,0,6680,1.0,0.007911495506288047,53,0.79,1.0,0.957921611647977,6399,281,95.79
2025-01-09,WH05,S1,1,3,3000,0.85,1.05,0.4,1071,1017,8136,18,1.0,18,144,7.0625,70,1.05,73.5,10584,56.5,0.7687074829931972,76.87,0,8136,1.0,0.008355057042035196,68,0.84,1.0,0.9607569800904354,7817,319,96.08
2025-01-09,WH05,S2,1,3,3000,0.85,1.05,0.35,937,1020,8160,18,0.95,17,136,7.5,70,1.0,70.0,9520,60.0,0.8571428571428571,85.71,0,16320,1.4,0.0132618482785354,108,1.32,1.0,0.9687409337022758,7905,255,96.87
2025-01-09,WH05,S3,1,3,3000,0.85,1.05,0.25,669,669,5352,18,0.75,14,112,5.973214285714286,70,0.85,59.5,6664,47.79,0.8031212484993998,80.31,0,5352,1.0,0.0071968253231893976,39,0.73,1.0,0.9605823343291315,5141,211,96.06
2025-01-10,WH01,S1,1,4,4200,0.85,1.1,0.4,1571,1929,15432,25,1.0,25,200,9.645,85,1.05,89.25,17850,77.16,0.8645378151260504,86.45,0,15432,1.4,0.012694092216376024,196,1.27,1.0,0.9750339363147703,15047,385,97.5
2025-01-10,WH01,S2,1,4,4200,0.85,1.1,0.35,1374,1368,10944,25,0.95,24,192,7.125,85,1.0,85.0,16320,57.0,0.6705882352941176,67.06,0,21888,1.0,0.005770284743874647,63,0.58,1.0,0.9553020994682677,10455,489,95.53
2025-01-10,WH01,S3,1,4,4200,0.85,1.1,0.25,982,997,7976,25,0.75,19,152,6.559210526315789,85,0.85,72.25,10982,52.47,0.7262793662356584,72.63,0,15952,1.0,0.006709537302452548,54,0.68,1.0,0.9719086347106779,7752,224,97.19
2025-01-10,WH02,S1,1,4,5000,0.85,1.1,0.4,1870,1485,11880,30,1.0,30,240,6.1875,90,1.05,94.5,22680,49.5,0.5238095238095238,52.38,0,11880,1.0,0.007807650455566489,93,0.78,1.0,0.9630261046857027,11441,439,96.3
2025-01-10,WH02,S2,1,4,5000,0.85,1.1,0.35,1636,1488,11904,30,0.95,28,224,6.642857142857143,90,1.0,90.0,20160,53.14,0.5904761904761905,59.05,0,23808,1.0,0.006586807735472432,78,0.66,1.0,0.9676021733082725,11518,386,96.76
2025-01-10,WH02,S3,1,4,5000,0.85,1.1,0.25,1169,1074,8592,30,0.75,22,176,6.1022727272727275,90,0.85,76.5,13464,48.82,0.6381461675579323,63.81,0,8592,1.0,0.008073736064325392,69,0.8,1.0,0.9649554582474529,8291,301,96.5
2025-01-10,WH03,S1,1,4,3500,0.85,1.1,0.4,1309,1268,10144,20,1.0,20,160,7.925,75,1.05,78.75,12600,63.4,0.8050793650793651,80.51,0,10144,1.0,0.006192175262370149,63,0.62,1.0,0.9583535698812607,9722,422,95.84
2025-01-10,WH03,S2,1,4,3500,0.85,1.1,0.35,1145,1298,10384,20,0.95,19,152,8.539473684210526,75,1.0,75.0,11400,68.32,0.9108771929824562,91.09,0,10384,1.4,0.008135128218638836,84,0.81,1.0,0.9402696780868385,9764,620,94.03
2025-01-10,WH03,S3,1,4,3500,0.85,1.1,0.25,818,907,7256,20,0.75,15,120,7.558333333333334,75,0.85,63.75,7650,60.47,0.9484967320261438,94.85,0,14512,1.4,0.014452355829425185,105,1.45,1.0,0.9727888152787195,7059,197,97.28
2025-01-10,WH04,S1,1,4,3800,0.85,1.1,0.4,1421,1487,11896,23,1.0,23,184,8.081521739130435,82,1.05,86.10000000000001,15842,64.65,0.7509152884736776,75.09,0,11896,1.0,0.007794941713104983,93,0.78,1.0,0.9308061543456578,11073,823,93.08
2025-01-10,WH04,S2,1,4,3800,0.85,1.1,0.35,1244,1207,9656,23,0.95,22,176,6.857954545454546,82,1.0,82.0,14432,54.86,0.6690687361419069,66.91,0,9656,1.0,0.00856185505274566,83,0.86,1.0,0.9569383143192958,9240,416,95.69
2025-01-10,WH04,S3,1,4,3800,0.85,1.1,0.25,888,833,6664,23,0.75,17,136,6.125,82,0.85,69.7,9479,49.0,0.7030277455427788,70.3,0,13328,1.0,0.007650934669534852,51,0.77,1.0,0.9662919128705264,6439,225,96.63
2025-01-10,WH05,S1,1,4,3000,0.85,1.1,0.4,1122,1022,8176,18,1.0,18,144,7.097222222222222,70,1.05,73.5,10584,56.78,0.7724867724867724,77.25,0,8176,1.0,0.006268687598498239,51,0.62,1.0,0.9734731594891637,7959,217,97.35
2025-01-10,WH05,S2,1,4,3000,0.85,1.1,0.35,982,1011,8088,18,0.95,17,136,7.4338235294117645,70,1.0,70.0,9520,59.47,0.8495798319327731,84.96,0,8088,1.0,0.007731469887386994,63,0.78,1.0,0.9636660492978202,7794,294,96.37
2025-01-10,WH05,S3,1,4,3000,0.85,1.1,0.25,701,594,4752,18,0.75,14,112,5.303571428571429,70,0.85,59.5,6664,42.43,0.7130852340936374,71.31,0,4752,1.0,0.009117592594620713,43,0.9,1.0,0.9636495386808263,4579,173,96.36
2025-01-11,WH01,S1,1,5,4200,0.85,0.65,0.4,928,910,7280,25,1.0,25,200,4.55,85,1.05,89.25,17850,36.4,0.40784313725490196,40.78,0,7280,1.0,0.007482926944266741,54,0.74,1.0,0.9540381259886893,6945,335,95.4
2025-01-11,WH01,S2,1,5,4200,0.85,0.65,0.35,812,796,6368,25,0.95,24,192,4.145833333333333,85,1.0,85.0,16320,33.17,0.39019607843137255,39.02,0,6368,1.0,0.00931073476395078,59,0.93,1.0,0.9584341171452166,6103,265,95.84
2025-01-11,WH01,S3,1,5,4200,0.85,0.65,0.25,580,560,4480,25,0.75,19,152,3.6842105263157894,85,0.85,72.25,10982,29.47,0.4079402658896376,40.79,0,4480,1.0,0.006919900042837689,31,0.69,1.0,0.9639451270703381,4318,162,96.39
2025-01-11,WH02,S1,1,5,5000,0.85,0.65,0.4,1105,1078,8624,30,1.0,30,240,4.491666666666666,90,1.05,94.5,22680,35.93,0.3802469135802469,38.02,0,8624,1.0,0.00871789443436958,75,0.87,1.0,0.961185764470594,8289,335,96.12
2025-01-11,WH02,S2,1,5,5000,0.85,0.65,0.35,967,974,7792,30,0.95,28,224,4.348214285714286,90,1.0,90.0,20160,34.79,0.3865079365079365,38.65,0,23376,1.0,0.007492342404074676,58,0.74,1.0,0.9640611031933322,7512,280,96.41
2025-01-11,WH02,S3,1,5,5000,0.85,0.65,0.25,691,730,5840,30,0.75,22,176,4.1477272727272725,90,0.85,76.5,13464,33.18,0.43374925727866903,43.37,0,5840,1.0,0.007063545392157112,41,0.7,1.0,0.9542958744970585,5573,267,95.43
2025-01-11,WH03,S1,1,5,3500,0.85,0.65,0.4,774,658,5264,20,1.0,20,160,4.1125,75,1.05,78.75,12600,32.9,0.4177777777777778,41.78,0,5264,1.0,0.010380090653221373,55,1.04,1.0,0.9695628746685155,5104,160,96.96
2025-01-11,WH03,S2,1,5,3500,0.85,0.65,0.35,677,692,5536,20,0.95,19,152,4.552631578947368,75,1.0,75.0,11400,36.42,0.4856140350877193,48.56,0,16608,1.0,0.00899064908234576,50,0.9,1.0,0.9605375780470015,5318,218,96.05
2025-01-11,WH03,S3,1,5,3500,0.85,0.65,0.25,483,459,3672,20,0.75,15,120,3.825,75,0.85,63.75,7650,30.6,0.48,48.0,0,11016,1.0,0.008244651252720982,30,0.82,1.0,0.9662712011380072,3548,124,96.63
2025-01-11,WH04,S1,1,5,3800,0.85,0.65,0.4,840,856,6848,23,1.0,23,184,4.6521739130434785,82,1.05,86.10000000000001,15842,37.22,0.4322686529478601,43.23,0,20544,1.0,0.00613806462400849,42,0.61,1.0,0.9522846540598922,6521,327,95.23
2025-01-11,WH04,S2,1,5,3800,0.85,0.65,0.35,735,746,5968,23,0.95,22,176,4.238636363636363,82,1.0,82.0,14432,33.91,0.41352549889135254,41.35,0,5968,1.0,0.008559342515713051,51,0.85,1.0,0.9518921586279168,5681,287,95.19
2025-01-11,WH04,S3,1,5,3800,0.85,0.65,0.25,525,545,4360,23,0.75,17,136,4.007352941176471,82,0.85,69.7,9479,32.06,0.4599641312374723,46.0,0,13080,1.0,0.0075414652894795495,33,0.76,1.0,0.9589628442805098,4181,179,95.9
2025-01-11,WH05,S1,1,5,3000,0.85,0.65,0.4,663,533,4264,18,1.0,18,144,3.701388888888889,70,1.05,73.5,10584,29.61,0.40287226001511717,40.29,0,4264,1.0,0.007542480261363465,32,0.75,1.0,0.9480820180280705,4043,221,94.81
2025-01-11,WH05,S2,1,5,3000,0.85,0.65,0.35,580,581,4648,18,0.95,17,136,4.272058823529412,70,1.0,70.0,9520,34.18,0.48823529411764705,48.82,0,9296,1.0,0.006794481808505195,32,0.69,1.0,0.9597471648985125,4461,187,95.97
2025-01-11,WH05,S3,1,5,3000,0.85,0.65,0.25,414,410,3280,18,0.75,14,112,3.6607142857142856,70,0.85,59.5,6664,29.29,0.4921968787515006,49.22,0,6560,1.0,0.008270304120575698,27,0.82,1.0,0.9472760198686881,3107,173,94.73
2025-01-12,WH01,S1,1,6,4200,0.85,0.55,0.4,785,740,5920,25,1.0,25,200,3.7,85,1.05,89.25,17850,29.6,0.33165266106442576,33.17,0,11840,1.0,0.007657065641610547,45,0.76,1.0,0.9584652845506999,5674,246,95.85
2025-01-12,WH01,S2,1,6,4200,0.85,0.55,0.35,687,624,4992,25,0.95,24,192,3.25,85,1.0,85.0,16320,26.0,0.3058823529411765,30.59,0,4992,1.0,0.007883973318609119,39,0.78,1.0,0.9485570962114174,4735,257,94.86
2025-01-12,WH01,S3,1,6,4200,0.85,0.55,0.25,491,509,4072,25,0.75,19,152,3.348684210526316,85,0.85,72.25,10982,26.79,0.37078856310325986,37.08,0,4072,1.0,0.007425149341642205,30,0.74,1.0,0.9696762143736637,3949,123,96.97
2025-01-12,WH02,S1,1,6,5000,0.85,0.55,0.4,935,903,7224,30,1.0,30,240,3.7625,90,1.05,94.5,22680,30.1,0.31851851851851853,31.85,0,7224,1.0,0.009035987023849988,65,0.9,1.0,0.9610216184976879,6942,282,96.1
2025-01-12,WH02,S2,1,6,5000,0.85,0.55,0.35,818,725,5800,30,0.95,28,224,3.236607142857143,90,1.0,90.0,20160,25.89,0.2876984126984127,28.77,0,5800,1.0,0.007562261538425655,44,0.76,1.0,0.9548709442203865,5538,262,95.49
2025-01-12,WH02,S3,1,6,5000,0.85,0.55,0.25,584,625,5000,30,0.75,22,176,3.5511363636363638,90,0.85,76.5,13464,28.41,0.37136066547831253,37.14,0,10000,1.0,0.007737230400932287,39,0.78,1.0,0.9700893451963984,4850,150,97.01
2025-01-12,WH03,S1,1,6,3500,0.85,0.55,0.4,655,640,5120,20,1.0,20,160,4.0,75,1.05,78.75,12600,32.0,0.40634920634920635,40.63,0,5120,1.0,0.007226203378648633,37,0.72,1.0,0.962208646788195,4927,193,96.22
2025-01-12,WH03,S2,1,6,3500,0.85,0.55,0.35,573,581,4648,20,0.95,19,152,3.8223684210526314,75,1.0,75.0,11400,30.58,0.40771929824561404,40.77,0,4648,1.0,0.008164894634702742,38,0.82,1.0,0.9581631736881988,4454,194,95.82
2025-01-12,WH03,S3,1,6,3500,0.85,0.55,0.25,409,381,3048,20,0.75,15,120,3.175,75,0.85,63.75,7650,25.4,0.3984313725490196,39.84,0,6096,1.0,0.007548073266414651,23,0.75,1.0,0.9518109790797353,2901,147,95.18
2025-01-12,WH04,S1,1,6,3800,0.85,0.55,0.4,711,774,6192,23,1.0,23,184,4.206521739130435,82,1.05,86.10000000000001,15842,33.65,0.39085973993182677,39.09,0,12384,1.0,0.011700810572286884,72,1.16,1.0,0.9646662102192546,5973,219,96.47
2025-01-12,WH04,S2,1,6,3800,0.85,0.55,0.35,622,609,4872,23,0.95,22,176,3.460227272727273,82,1.0,82.0,14432,27.68,0.3375831485587583,33.76,0,9744,1.0,0.00776961395631015,38,0.78,1.0,0.9587581624030387,4671,201,95.88
2025-01-12,WH04,S3,1,6,3800,0.85,0.55,0.25,444,452,3616,23,0.75,17,136,3.323529411764706,82,0.85,69.7,9479,26.59,0.3814748391180504,38.15,0,3616,1.0,0.009633615287464358,35,0.97,1.0,0.969081442067421,3504,112,96.91
2025-01-12,WH05,S1,1,6,3000,0.85,0.55,0.4,561,593,4744,18,1.0,18,144,4.118055555555555,70,1.05,73.5,10584,32.94,0.4482237339380197,44.82,0,4744,1.0,0.009549772109623145,45,0.95,1.0,0.975852620903418,4629,115,97.59
2025-01-12,WH05,S2,1,6,3000,0.85,0.55,0.35,491,415,3320,18,0.95,17,136,3.051470588235294,70,1.0,70.0,9520,24.41,0.3487394957983193,34.87,0,3320,1.0,0.008854755988767836,29,0.87,1.0,0.9496067381775815,3153,167,94.96
2025-01-12,WH05,S3,1,6,3000,0.85,0.55,0.25,351,388,3104,18,0.75,14,112,3.4642857142857144,70,0.85,59.5,6664,27.71,0.4657863145258103,46.58,0,3104,1.0,0.008247345371127177,26,0.84,1.0,0.9546752200363493,2963,141,95.47
2025-01-13,WH01,S1,1,0,4200,0.85,1.05,0.4,1499,1543,12344,25,1.0,25,200,7.715,85,1.05,89.25,17850,61.72,0.6915406162464987,69.15,0,12344,1.0,0.009103204733946756,112,0.91,1.0,0.9597523433154852,11847,497,95.98
2025-01-13,WH01,S2,1,0,4200,0.85,1.05,0.35,1312,1421,11368,25,0.95,24,192,7.401041666666667,85,1.0,85.0,16320,59.21,0.6965686274509804,69.66,0,11368,1.0,0.007695444234175222,87,0.77,1.0,0.9592100590799092,10904,464,95.92
2025-01-13,WH01,S3,1,0,4200,0.85,1.05,0.25,937,986,7888,25,0.75,19,152,6.4868421052631575,85,0.85,72.25,10982,51.89,0.718266253869969,71.83,0,7888,1.0,0.006733053949553939,53,0.67,1.0,0.9734185415476984,7678,210,97.34
2025-01-13,WH02,S1,1,0,5000,0.85,1.05,0.4,1785,1839,14712,30,1.0,30,240,7.6625,90,1.05,94.5,22680,61.3,0.6486772486772486,64.87,0,29424,1.0,0.009951811035435201,146,0.99,1.0,0.9519870209170689,14006,706,95.2
2025-01-13,WH02,S2,1,0,5000,0.85,1.05,0.35,1562,1349,10792,30,0.95,28,224,6.022321428571429,90,1.0,90.0,20160,48.18,0.5353174603174603,53.53,0,10792,1.0,0.007999053852433626,86,0.8,1.0,0.9618297207974419,10380,412,96.18
2025-01-13,WH02,S3,1,0,5000,0.85,1.05,0.25,1116,1183,9464,30,0.75,22,176,6.721590909090909,90,0.85,76.5,13464,53.77,0.70291146761735,70.29,0,9464,1.0,0.008251531828485452,78,0.82,1.0,0.9583582112548501,9070,394,95.84
2025-01-13,WH03,S1,1,0,3500,0.85,1.05,0.4,1250,1274,10192,20,1.0,20,160,7.9625,75,1.05,78.75,12600,63.7,0.8088888888888889,80.89,0,10192,1.0,0.009299996857579372,95,0.93,1.0,0.959170159634732,9776,416,95.92
2025-01-13,WH03,S2,1,0,3500,0.85,1.05,0.35,1093,836,6688,20,0.95,19,152,5.5,75,1.0,75.0,11400,44.0,0.5866666666666667,58.67,0,6688,1.0,0.008556073382706099,57,0.85,1.0,0.9463242260349878,6329,359,94.63
2025-01-13,WH03,S3,1,0,3500,0.85,1.05,0.25,781,829,6632,20,0.75,15,120,6.908333333333333,75,0.85,63.75,7650,55.27,0.8669281045751634,86.69,0,6632,1.4,0.013192405201344157,87,1.31,1.0,0.9507799750231617,6306,326,95.08
2025-01-13,WH04,S1,1,0,3800,0.85,1.05,0.4,1357,1511,12088,23,1.0,23,184,8.21195652173913,82,1.05,86.10000000000001,15842,65.7,0.7630349703320288,76.3,0,12088,1.0,0.008200042450693168,99,0.82,1.0,0.9690304989331572,11714,374,96.9
2025-01-13,WH04,S2,1,0,3800,0.85,1.05,0.35,1187,1207,9656,23,0.95,22,176,6.857954545454546,82,1.0,82.0,14432,54.86,0.6690687361419069,66.91,0,9656,1.0,0.006511155418959185,63,0.65,1.0,0.959194304227697,9262,394,95.92
2025-01-13,WH04,S3,1,0,3800,0.85,1.05,0.25,848,914,7312,23,0.75,17,136,6.720588235294118,82,0.85,69.7,9479,53.76,0.7713893870661462,77.14,0,7312,1.0,0.007223347262422026,53,0.72,1.0,0.9558009772700587,6989,323,95.58
2025-01-13,WH05,S1,1,0,3000,0.85,1.05,0.4,1071,1092,8736,18,1.0,18,144,7.583333333333333,70,1.05,73.5,10584,60.67,0.8253968253968254,82.54,0,8736,1.0,0.00773768910037574,68,0.78,1.0,0.9568096432720001,8359,377,95.68
2025-01-13,WH05,S2,1,0,3000,0.85,1.05,0.35,937,981,7848,18,0.95,17,136,7.213235294117647,70,1.0,70.0,9520,57.71,0.8243697478991596,82.44,0,7848,1.0,0.008171901612111612,64,0.82,1.0,0.9585735901022806,7523,325,95.86
2025-01-13,WH05,S3,1,0,3000,0.85,1.05,0.25,669,593,4744,18,0.75,14,112,5.294642857142857,70,0.85,59.5,6664,42.36,0.7118847539015606,71.19,0,4744,1.0,0.006284196628683771,30,0.63,1.0,0.9702059101201763,4603,141,97.02
2025-01-14,WH01,S1,1,1,4200,0.85,1.0,0.4,1428,1328,10624,25,1.0,25,200,6.64,85,1.05,89.25,17850,53.12,0.5951820728291316,59.52,0,10624,1.0,0.007547762030880692,80,0.75,1.0,0.9626579034449393,10227,397,96.27
2025-01-14,WH01,S2,1,1,4200,0.85,1.0,0.35,1250,1089,8712,25,0.95,24,192,5.671875,85,1.0,85.0,16320,45.38,0.5338235294117647,53.38,0,17424,1.0,0.004197889527393145,37,0.42,1.0,0.9726748509422536,8474,238,97.27
2025-01-14,WH01,S3,1,1,4200,0.85,1.0,0.25,892,973,7784,25,0.75,19,152,6.401315789473684,85,0.85,72.25,10982,51.21,0.7087962119832453,70.88,0,7784,1.0,0.007297609525142139,57,0.73,1.0,0.9452124490462833,7358,426,94.52
2025-01-14,WH02,S1,1,1,5000,0.85,1.0,0.4,1700,1713,13704,30,1.0,30,240,7.1375,90,1.05,94.5,22680,57.1,0.6042328042328042,60.42,0,13704,1.0,0.009310113893147343,128,0.93,1.0,0.9571421418982546,13117,587,95.71
2025-01-14,WH02,S2,1,1,5000,0.85,1.0,0.35,1488,1425,11400,30,0.95,28,224,6.361607142857143,90,1.0,90.0,20160,50.89,0.5654761904761905,56.55,0,11400,1.0,0.008473070374978754,97,0.85,1.0,0.952486325114072,10858,542,95.25
2025-01-14,WH02,S3,1,1,5000,0.85,1.0,0.25,1062,966,7728,30,0.75,22,176,5.488636363636363,90,0.85,76.5,13464,43.91,0.5739750445632799,57.4,0,15456,1.0,0.009088304170427722,70,0.91,1.0,0.9331377871810294,7211,517,93.31
2025-01-14,WH03,S1,1,1,3500,0.85,1.0,0.4,1190,847,6776,20,1.0,20,160,5.29375,75,1.05,78.75,12600,42.35,0.5377777777777778,53.78,0,13552,1.0,0.008847562211821534,60,0.89,1.0,0.9591529140980494,6499,277,95.92
2025-01-14,WH03,S2,1,1,3500,0.85,1.0,0.35,1041,1226,9808,20,0.95,19,152,8.06578947368421,75,1.0,75.0,11400,64.53,0.8603508771929824,86.04,0,19616,1.4,0.011820653648905484,116,1.18,1.0,0.9699844461150514,9514,294,97.0
