date,warehouse_id,shift_id,workers,labor_hours,shipments,units_procced,Productivity,capacity,utilization_perct,backlog,errors,errors_percet,on_time_ships_percet,late_shipments,on_time_ships,year,month,month_nm,day_of_week,is_weekend,utilization_band,is_peak,backlog_rate_pct,high_pressure
2025-01-12,WH02,S3,22,176,5000,10000,3.551136363636364,13464,37.14,0,39,0.78,97.01,150,4850,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH03,S1,20,160,5120,5120,4.0,12600,40.63,0,37,0.72,96.22,193,4927,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH03,S2,19,152,4648,4648,3.822368421052632,11400,40.77,0,38,0.82,95.82,194,4454,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH03,S3,15,120,3048,6096,3.175,7650,39.84,0,23,0.75,95.18,147,2901,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH04,S1,23,184,6192,12384,4.206521739130435,15842,39.09,0,72,1.16,96.47,219,5973,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH04,S2,22,176,4872,9744,3.460227272727273,14432,33.76,0,38,0.78,95.88,201,4671,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH04,S3,17,136,3616,3616,3.323529411764706,9479,38.15,0,35,0.97,96.91,112,3504,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH05,S1,18,144,4744,4744,4.118055555555555,10584,44.82,0,45,0.95,97.59,115,4629,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH05,S2,17,136,3320,3320,3.051470588235294,9520,34.87,0,29,0.87,94.96,167,3153,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-12,WH05,S3,14,112,3104,3104,3.4642857142857144,6664,46.58,0,26,0.84,95.47,141,2963,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-13,WH01,S1,25,200,12344,12344,7.715,17850,69.15,0,112,0.91,95.98,497,11847,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-13,WH01,S2,24,192,11368,11368,7.401041666666667,16320,69.66,0,87,0.77,95.92,464,10904,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-13,WH01,S3,19,152,7888,7888,6.4868421052631575,10982,71.83,0,53,0.67,97.34,210,7678,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-13,WH02,S1,30,240,14712,29424,7.6625,22680,64.87,0,146,0.99,95.2,706,14006,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-13,WH02,S2,28,224,10792,10792,6.022321428571429,20160,53.53,0,86,0.8,96.18,412,10380,2025,1,January,Monday,False,Low,False,0.0,False
2025-01-13,WH02,S3,22,176,9464,9464,6.721590909090909,13464,70.29,0,78,0.82,95.84,394,9070,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-13,WH03,S1,20,160,10192,10192,7.9625,12600,80.89,0,95,0.93,95.92,416,9776,2025,1,January,Monday,False,High,False,0.0,False
2025-01-13,WH03,S2,19,152,6688,6688,5.5,11400,58.67,0,57,0.85,94.63,359,6329,2025,1,January,Monday,False,Low,False,0.0,False
2025-01-13,WH03,S3,15,120,6632,6632,6.908333333333333,7650,86.69,0,87,1.31,95.08,326,6306,2025,1,January,Monday,False,Very High,True,0.0,False
2025-01-13,WH04,S1,23,184,12088,12088,8.21195652173913,15842,76.3,0,99,0.82,96.9,374,11714,2025,1,January,Monday,False,High,False,0.0,False
2025-01-13,WH04,S2,22,176,9656,9656,6.857954545454546,14432,66.91,0,63,0.65,95.92,394,9262,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-13,WH04,S3,17,136,7312,7312,6.720588235294118,9479,77.14,0,53,0.72,95.58,323,6989,2025,1,January,Monday,False,High,False,0.0,False
2025-01-13,WH05,S1,18,144,8736,8736,7.583333333333333,10584,82.54,0,68,0.78,95.68,377,8359,2025,1,January,Monday,False,High,False,0.0,False
2025-01-13,WH05,S2,17,136,7848,7848,7.213235294117647,9520,82.44,0,64,0.82,95.86,325,7523,2025,1,January,Monday,False,High,False,0.0,False
2025-01-13,WH05,S3,14,112,4744,4744,5.294642857142857,6664,71.19,0,30,0.63,97.02,141,4603,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-14,WH01,S1,25,200,10624,10624,6.64,17850,59.52,0,80,0.75,96.27,397,10227,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-14,WH01,S2,24,192,8712,17424,5.671875,16320,53.38,0,37,0.42,97.27,238,8474,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-14,WH01,S3,19,152,7784,7784,6.401315789473684,10982,70.88,0,57,0.73,94.52,426,7358,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-14,WH02,S1,30,240,13704,13704,7.1375,22680,60.42,0,128,0.93,95.71,587,13117,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-14,WH02,S2,28,224,11400,11400,6.361607142857143,20160,56.55,0,97,0.85,95.25,542,10858,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-14,WH02,S3,22,176,7728,15456,5.488636363636363,13464,57.4,0,70,0.91,93.31,517,7211,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-14,WH03,S1,20,160,6776,13552,5.29375,12600,53.78,0,60,0.89,95.92,277,6499,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-14,WH03,S2,19,152,9808,19616,8.06578947368421,11400,86.04,0,116,1.18,97.0,294,9514,2025,1,January,Tuesday,False,Very High,True,0.0,False
2025-01-14,WH03,S3,15,120,5200,10400,5.416666666666667,7650,67.97,0,27,0.52,96.31,192,5008,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-14,WH04,S1,23,184,10936,10936,7.429347826086956,15842,69.03,0,90,0.82,96.2,416,10520,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-14,WH04,S2,22,176,8616,8616,6.119318181818182,14432,59.7,0,59,0.68,95.48,389,8227,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-14,WH04,S3,17,136,6024,12048,5.536764705882353,9479,63.55,0,42,0.7,95.99,241,5783,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-14,WH05,S1,18,144,7992,7992,6.9375,10584,75.51,0,52,0.65,95.4,368,7624,2025,1,January,Tuesday,False,High,False,0.0,False
2025-01-14,WH05,S2,17,136,8288,8288,7.617647058823529,9520,87.06,0,78,0.94,96.54,286,8002,2025,1,January,Tuesday,False,Very High,True,0.0,False
2025-01-14,WH05,S3,14,112,5280,10560,5.892857142857143,6664,79.23,0,50,0.95,95.5,237,5043,2025,1,January,Tuesday,False,High,False,0.0,False
2025-01-15,WH01,S1,25,200,11928,11928,7.455,17850,66.82,0,107,0.9,96.15,459,11469,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-15,WH01,S2,24,192,9376,9376,6.104166666666667,16320,57.45,0,72,0.77,96.23,353,9023,2025,1,January,Wednesday,False,Low,False,0.0,False
2025-01-15,WH01,S3,19,152,7248,7248,5.9605263157894735,10982,66.0,0,57,0.79,97.25,199,7049,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-15,WH02,S1,30,240,13328,26656,6.941666666666666,22680,58.77,0,94,0.71,99.0,133,13195,2025,1,January,Wednesday,False,Low,False,0.0,False
2025-01-15,WH02,S2,28,224,12536,12536,6.995535714285714,20160,62.18,0,129,1.03,96.19,478,12058,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-15,WH02,S3,22,176,9528,19056,6.767045454545454,13464,70.77,0,72,0.76,94.06,566,8962,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-15,WH03,S1,20,160,10688,10688,8.35,12600,84.83,0,76,0.71,94.88,547,10141,2025,1,January,Wednesday,False,High,False,0.0,False
2025-01-15,WH03,S2,19,152,8504,25512,6.993421052631579,11400,74.6,0,67,0.79,95.68,367,8137,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-15,WH03,S3,15,120,5888,5888,6.133333333333334,7650,76.97,0,47,0.8,95.59,260,5628,2025,1,January,Wednesday,False,High,False,0.0,False
2025-01-15,WH04,S1,23,184,12072,12072,8.201086956521738,15842,76.2,0,119,0.99,96.55,416,11656,2025,1,January,Wednesday,False,High,False,0.0,False
2025-01-15,WH04,S2,22,176,7904,7904,5.613636363636363,14432,54.77,0,56,0.71,93.91,482,7422,2025,1,January,Wednesday,False,Low,False,0.0,False
2025-01-15,WH04,S3,17,136,6208,12416,5.705882352941177,9479,65.49,0,57,0.92,96.09,243,5965,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-15,WH05,S1,18,144,8864,8864,7.694444444444445,10584,83.75,0,48,0.54,95.68,383,8481,2025,1,January,Wednesday,False,High,False,0.0,False
2025-01-15,WH05,S2,17,136,8192,8192,7.529411764705882,9520,86.05,0,98,1.2,95.83,342,7850,2025,1,January,Wednesday,False,Very High,True,0.0,False
2025-01-15,WH05,S3,14,112,4912,9824,5.482142857142857,6664,73.71,0,35,0.71,96.93,151,4761,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-16,WH01,S1,25,200,10136,20272,6.335,17850,56.78,0,106,1.05,94.75,532,9604,2025,1,January,Thursday,False,Low,False,0.0,False
2025-01-16,WH01,S2,24,192,11176,11176,7.276041666666667,16320,68.48,0,70,0.63,96.81,356,10820,2025,1,January,Thursday,False,Normal,False,0.0,False
2025-01-16,WH01,S3,19,152,6064,6064,4.9868421052631575,10982,55.22,0,38,0.63,96.14,234,5830,2025,1,January,Thursday,False,Low,False,0.0,False
2025-01-16,WH02,S1,30,240,13280,13280,6.916666666666667,22680,58.55,0,93,0.7,94.76,696,12584,2025,1,January,Thursday,False,Low,False,0.0,False
2025-01-16,WH02,S2,28,224,11256,11256,6.28125,20160,55.83,0,79,0.7,94.06,669,10587,2025,1,January,Thursday,False,Low,False,0.0,False
2025-01-16,WH02,S3,22,176,7592,7592,5.392045454545454,13464,56.39,0,57,0.75,96.71,250,7342,2025,1,January,Thursday,False,Low,False,0.0,False
2025-01-16,WH03,S1,20,160,8360,8360,6.53125,12600,66.35,0,58,0.69,96.58,286,8074,2025,1,January,Thursday,False,Normal,False,0.0,False
2025-01-16,WH03,S2,19,152,10040,20080,8.256578947368421,11400,88.07,0,122,1.22,95.75,426,9614,2025,1,January,Thursday,False,Very High,True,0.0,False
2025-01-16,WH03,S3,15,120,6608,19824,6.883333333333334,7650,86.38,0,95,1.44,95.92,270,6338,2025,1,January,Thursday,False,Very High,True,0.0,False
2025-01-16,WH04,S1,23,184,11168,11168,7.586956521739131,15842,70.5,0,89,0.8,96.54,387,10781,2025,1,January,Thursday,False,Normal,False,0.0,False
2025-01-16,WH04,S2,22,176,10056,10056,7.142045454545454,14432,69.68,0,108,1.07,95.42,460,9596,2025,1,January,Thursday,False,Normal,False,0.0,False
2025-01-16,WH04,S3,17,136,7256,14512,6.669117647058823,9479,76.55,0,56,0.77,96.62,245,7011,2025,1,January,Thursday,False,High,False,0.0,False
2025-01-16,WH05,S1,18,144,7616,15232,6.611111111111111,10584,71.96,0,51,0.67,95.81,319,7297,2025,1,January,Thursday,False,Normal,False,0.0,False
2025-01-16,WH05,S2,17,136,8056,8056,7.404411764705882,9520,84.62,0,66,0.82,95.67,349,7707,2025,1,January,Thursday,False,High,False,0.0,False
2025-01-16,WH05,S3,14,112,5128,5128,5.723214285714286,6664,76.95,0,43,0.84,96.72,168,4960,2025,1,January,Thursday,False,High,False,0.0,False
2025-01-17,WH01,S1,25,200,12400,24800,7.75,17850,69.47,0,91,0.73,98.22,221,12179,2025,1,January,Friday,False,Normal,False,0.0,False
2025-01-17,WH01,S2,24,192,10104,20208,6.578125,16320,61.91,0,79,0.78,96.11,393,9711,2025,1,January,Friday,False,Normal,False,0.0,False
2025-01-17,WH01,S3,19,152,6584,19752,5.414473684210527,10982,59.95,0,43,0.65,96.95,201,6383,2025,1,January,Friday,False,Low,False,0.0,False
2025-01-17,WH02,S1,30,240,15200,30400,7.916666666666667,22680,67.02,0,132,0.87,96.83,482,14718,2025,1,January,Friday,False,Normal,False,0.0,False
2025-01-17,WH02,S2,28,224,11744,11744,6.553571428571429,20160,58.25,0,92,0.78,95.14,571,11173,2025,1,January,Friday,False,Low,False,0.0,False
2025-01-17,WH02,S3,22,176,8248,8248,5.857954545454546,13464,61.26,0,69,0.84,95.89,339,7909,2025,1,January,Friday,False,Normal,False,0.0,False
2025-01-17,WH03,S1,20,160,9440,9440,7.375,12600,74.92,0,44,0.47,94.5,519,8921,2025,1,January,Friday,False,Normal,False,0.0,False
2025-01-17,WH03,S2,19,152,7968,15936,6.552631578947368,11400,69.89,0,77,0.97,96.85,251,7717,2025,1,January,Friday,False,Normal,False,0.0,False
2025-01-17,WH03,S3,15,120,6800,6800,7.083333333333333,7650,88.89,0,72,1.06,97.15,194,6606,2025,1,January,Friday,False,Very High,True,0.0,False
2025-01-17,WH04,S1,23,184,11904,11904,8.08695652173913,15842,75.14,0,89,0.75,95.62,521,11383,2025,1,January,Friday,False,High,False,0.0,False
2025-01-17,WH04,S2,22,176,10688,10688,7.590909090909091,14432,74.06,0,88,0.82,95.3,502,10186,2025,1,January,Friday,False,Normal,False,0.0,False
2025-01-17,WH04,S3,17,136,5864,11728,5.389705882352941,9479,61.86,0,48,0.82,95.74,250,5614,2025,1,January,Friday,False,Normal,False,0.0,False
2025-01-17,WH05,S1,18,144,8280,24840,7.1875,10584,78.23,0,68,0.82,98.96,86,8194,2025,1,January,Friday,False,High,False,0.0,False
2025-01-17,WH05,S2,17,136,7344,7344,6.75,9520,77.14,0,60,0.82,96.31,271,7073,2025,1,January,Friday,False,High,False,0.0,False
2025-01-17,WH05,S3,14,112,5176,5176,5.776785714285714,6664,77.67,0,38,0.73,97.49,130,5046,2025,1,January,Friday,False,High,False,0.0,False
2025-01-18,WH01,S1,25,200,7088,7088,4.43,17850,39.71,0,47,0.66,95.71,304,6784,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH01,S2,24,192,7472,7472,4.864583333333333,16320,45.78,0,59,0.79,96.68,248,7224,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH01,S3,19,152,4632,4632,3.809210526315789,10982,42.18,0,35,0.76,96.83,147,4485,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH02,S1,30,240,7960,7960,4.145833333333333,22680,35.1,0,65,0.82,95.4,366,7594,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH02,S2,28,224,8056,24168,4.495535714285714,20160,39.96,0,59,0.73,94.44,448,7608,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH02,S3,22,176,4832,4832,3.4318181818181817,13464,35.89,0,32,0.66,95.28,228,4604,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH03,S1,20,160,6032,6032,4.7125,12600,47.87,0,51,0.85,97.25,166,5866,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH03,S2,19,152,6056,12112,4.980263157894737,11400,53.12,0,45,0.74,96.16,233,5823,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH03,S3,15,120,3544,3544,3.691666666666667,7650,46.33,0,25,0.71,96.22,134,3410,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH04,S1,23,184,6968,6968,4.733695652173913,15842,43.98,0,72,1.03,94.85,359,6609,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH04,S2,22,176,6976,6976,4.954545454545454,14432,48.34,0,41,0.59,95.7,300,6676,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH04,S3,17,136,4680,4680,4.301470588235294,9479,49.37,0,35,0.75,95.47,212,4468,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH05,S1,18,144,5088,10176,4.416666666666667,10584,48.07,0,37,0.73,96.7,168,4920,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH05,S2,17,136,5392,5392,4.955882352941177,9520,56.64,0,42,0.78,95.36,250,5142,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-18,WH05,S3,14,112,3256,3256,3.633928571428572,6664,48.86,0,21,0.64,98.04,64,3192,2025,1,January,Saturday,False,Low,False,0.0,False
2025-01-19,WH01,S1,25,200,6896,13792,4.31,17850,38.63,0,49,0.71,95.62,302,6594,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH01,S2,24,192,6184,6184,4.026041666666667,16320,37.89,0,48,0.78,96.56,213,5971,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH01,S3,19,152,4056,4056,3.335526315789474,10982,36.93,0,34,0.84,95.72,174,3882,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH02,S1,30,240,7296,7296,3.8,22680,32.17,0,56,0.77,96.62,246,7050,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH02,S2,28,224,6640,13280,3.705357142857143,20160,32.94,0,55,0.83,96.4,239,6401,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH02,S3,22,176,5232,15696,3.715909090909091,13464,38.86,0,44,0.84,95.53,234,4998,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH03,S1,20,160,4976,4976,3.8875,12600,39.49,0,33,0.66,94.56,271,4705,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH03,S2,19,152,4496,4496,3.697368421052632,11400,39.44,0,39,0.87,97.06,132,4364,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH03,S3,15,120,3424,3424,3.566666666666667,7650,44.76,0,25,0.73,95.49,154,3270,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH04,S1,23,184,5168,10336,3.510869565217391,15842,32.62,0,37,0.72,97.51,129,5039,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH04,S2,22,176,5472,5472,3.886363636363636,14432,37.92,0,49,0.9,96.83,174,5298,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH04,S3,17,136,3888,11664,3.573529411764706,9479,41.02,0,37,0.95,95.99,156,3732,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH05,S1,18,144,4728,4728,4.104166666666667,10584,44.67,0,33,0.7,95.42,216,4512,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH05,S2,17,136,3472,3472,3.1911764705882355,9520,36.47,0,21,0.6,96.2,132,3340,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-19,WH05,S3,14,112,2592,2592,2.892857142857143,6664,38.9,0,20,0.77,97.49,65,2527,2025,1,January,Sunday,True,Low,False,0.0,False
2025-01-20,WH01,S1,25,200,15320,15320,9.575,17850,85.83,0,156,1.02,96.5,536,14784,2025,1,January,Monday,False,Very High,True,0.0,False
2025-01-20,WH01,S2,24,192,11192,11192,7.286458333333333,16320,68.58,0,82,0.73,96.38,405,10787,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-20,WH01,S3,19,152,7336,7336,6.032894736842105,10982,66.8,0,56,0.76,97.46,186,7150,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-20,WH02,S1,30,240,13456,13456,7.008333333333334,22680,59.33,0,115,0.85,97.6,323,13133,2025,1,January,Monday,False,Low,False,0.0,False
2025-01-20,WH02,S2,28,224,12768,38304,7.125,20160,63.33,0,82,0.64,96.73,418,12350,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-20,WH02,S3,22,176,9304,9304,6.607954545454546,13464,69.1,0,77,0.83,95.84,387,8917,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-20,WH03,S1,20,160,8456,8456,6.60625,12600,67.11,0,72,0.85,96.44,301,8155,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-20,WH03,S2,19,152,8664,8664,7.125,11400,76.0,0,66,0.76,94.74,456,8208,2025,1,January,Monday,False,High,False,0.0,False
2025-01-20,WH03,S3,15,120,5896,11792,6.141666666666667,7650,77.07,0,44,0.75,98.11,111,5785,2025,1,January,Monday,False,High,False,0.0,False
2025-01-20,WH04,S1,23,184,10096,10096,6.858695652173913,15842,63.73,0,71,0.7,95.11,494,9602,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-20,WH04,S2,22,176,9056,9056,6.431818181818182,14432,62.75,0,91,1.0,94.48,500,8556,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-20,WH04,S3,17,136,7704,7704,7.080882352941177,9479,81.27,0,55,0.71,95.27,365,7339,2025,1,January,Monday,False,High,False,0.0,False
2025-01-20,WH05,S1,18,144,9184,9184,7.972222222222222,10584,86.77,0,114,1.24,97.43,236,8948,2025,1,January,Monday,False,Very High,True,0.0,False
2025-01-20,WH05,S2,17,136,8248,8248,7.580882352941177,9520,86.64,0,82,0.99,94.84,426,7822,2025,1,January,Monday,False,Very High,True,0.0,False
2025-01-20,WH05,S3,14,112,4776,4776,5.330357142857143,6664,71.67,0,33,0.69,94.41,267,4509,2025,1,January,Monday,False,Normal,False,0.0,False
2025-01-21,WH01,S1,25,200,12000,36000,7.5,17850,67.23,0,85,0.71,95.98,483,11517,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-21,WH01,S2,24,192,9696,9696,6.3125,16320,59.41,0,83,0.86,94.3,552,9144,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-21,WH01,S3,19,152,6288,6288,5.171052631578948,10982,57.26,0,54,0.86,97.22,175,6113,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-21,WH02,S1,30,240,14816,14816,7.716666666666667,22680,65.33,0,106,0.72,96.26,554,14262,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-21,WH02,S2,28,224,12072,12072,6.736607142857143,20160,59.88,0,97,0.8,96.24,454,11618,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-21,WH02,S3,22,176,10328,10328,7.335227272727272,13464,76.71,0,59,0.57,96.65,346,9982,2025,1,January,Tuesday,False,High,False,0.0,False
2025-01-21,WH03,S1,20,160,8720,8720,6.8125,12600,69.21,0,64,0.73,96.52,304,8416,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-21,WH03,S2,19,152,7728,15456,6.355263157894737,11400,67.79,0,62,0.8,94.96,389,7339,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-21,WH03,S3,15,120,6480,12960,6.75,7650,84.71,0,63,0.97,98.29,111,6369,2025,1,January,Tuesday,False,High,False,0.0,False
2025-01-21,WH04,S1,23,184,10256,10256,6.967391304347826,15842,64.74,0,103,1.0,96.65,344,9912,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-21,WH04,S2,22,176,7808,15616,5.545454545454546,14432,54.1,0,54,0.69,96.0,312,7496,2025,1,January,Tuesday,False,Low,False,0.0,False
2025-01-21,WH04,S3,17,136,5944,11888,5.463235294117647,9479,62.71,0,44,0.74,94.29,339,5605,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-21,WH05,S1,18,144,7024,7024,6.097222222222222,10584,66.36,0,67,0.95,96.19,268,6756,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-21,WH05,S2,17,136,6472,19416,5.948529411764706,9520,67.98,0,62,0.96,95.14,314,6158,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-21,WH05,S3,14,112,4544,13632,5.071428571428571,6664,68.19,0,45,0.99,97.0,136,4408,2025,1,January,Tuesday,False,Normal,False,0.0,False
2025-01-22,WH01,S1,25,200,9088,9088,5.68,17850,50.91,0,70,0.77,96.16,349,8739,2025,1,January,Wednesday,False,Low,False,0.0,False
2025-01-22,WH01,S2,24,192,10696,10696,6.963541666666667,16320,65.54,0,81,0.76,94.42,597,10099,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-22,WH01,S3,19,152,6784,6784,5.578947368421052,10982,61.77,0,41,0.6,95.88,280,6504,2025,1,January,Wednesday,False,Normal,False,0.0,False
2025-01-22,WH02,S1,30,240,12304,12304,6.408333333333333,22680,54.25,0,86,0.7,95.73,525,11779,2025,1,January,Wednesday,False,Low,False,0.0,False
2025-01-22,WH02,S2,28,224,9904,9904,5.526785714285714,20160,49.13,0,82,0.83,94.17,578,9326,2025,1,January,Wednesday,False,Low,False,0.0,False
2025-01-22,WH02,S3,22,176,7080,14160,5.028409090909091,13464,52.58,0,65,0.92,98.09,135,6945,2025,1,January,Wednesday,False,Low,False,0.0,False
